bbd6f4b4-66a7-47d0-a326-b3e3c65297cb,pulmonology,2019-07-14 06:10:46,New York University Hospital,network
3193eec4-25f2-4e55-a5b7-681557d50024,pulmonology,2019-07-23 14:24:36,Lyon Medical Center,network
51fb0d28-2267-4050-a415-07971c0ce130,pulmonology,2019-07-29 18:35:27,CHU Bordeaux,academic
166834a9-ec38-42bc-b6fd-00b43836cfdf,infectious diseases,2019-07-26 05:54:28,CHU Bordeaux,academic
cbc8e444-579e-416f-a019-3ede326c08b9,infectious diseases,2019-07-18 20:01:34,Lyon Medical Center,network
a4fccf6e-937d-4202-95b4-6db88501f9ea,oncology,2019-07-13 16:49:03,New York University Hospital,network
7b270b96-dd09-49fd-83c4-0adeb220212c,infectious diseases,2019-07-06 16:08:28,Lisbon University Hospital,community
af2cea5e-57f9-460c-a64a-2aff52bcf90d,pulmonology,2019-07-08 18:28:41,CHU Bordeaux,academic
922b8136-87d6-42ff-a3b7-0f544b7665e1,pulmonology,2019-07-06 18:50:50,Lisbon University Hospital,community
5906c2cf-8878-4442-a53f-5cb576134a12,pulmonology,2019-07-27 15:37:56,New York University Hospital,network
f436402a-8a9a-4e39-8eb8-2700ff6ded58,infectious diseases,2019-07-27 20:47:45,Lisbon University Hospital,community
d032b2c7-d7b5-40e6-8448-63238e88fb74,pulmonology,2019-07-04 08:52:25,Lyon Medical Center,network
cd107d7a-df3b-4ea6-b70b-f6dfec77950f,pulmonology,2019-07-25 23:43:23,Lyon Medical Center,network
9d176f11-1589-4172-ba0a-529cc0c0bdef,pulmonology,2019-07-20 14:40:12,Lisbon University Hospital,community
ced902c0-a90e-4731-8495-37943511a18f,oncology,2019-07-25 02:38:44,New York University Hospital,network
0893c8a4-a794-49a4-9c92-f0622c4e48b9,oncology,2019-07-15 07:47:24,Lyon Medical Center,network
7291050b-a637-41c1-962b-8956ab0742bf,infectious diseases,2019-07-21 01:38:27,Miami Health Institute,network
d5bae18a-9bca-4667-bf10-428fb6586202,oncology,2019-07-13 03:35:14,Miami Health Institute,network
6ecec3b7-1940-4994-876e-f22324b110dd,oncology,2019-07-15 22:35:47,CHU Bordeaux,academic
6115e7bd-b620-478e-92ec-39a392c6fead,infectious diseases,2019-07-31 20:32:07,Miami Health Institute,network
e264f06d-8929-4624-85eb-b81fe4e4966a,oncology,2019-07-24 00:55:44,Miami Health Institute,network
c8221f82-e9ad-4c4a-9f54-4ef25b2aee5b,infectious diseases,2019-07-22 03:07:58,Lisbon University Hospital,community
57f90e47-6f85-4434-8b75-ad6f0e6d1956,oncology,2019-07-02 07:37:49,Lyon Medical Center,network
ec5e0b44-7efc-4184-b08c-287f90eba34e,infectious diseases,2019-07-09 19:35:14,CHU Bordeaux,academic
b5cdd97f-afd4-4ce6-97c0-186bcb7b032f,infectious diseases,2019-07-07 22:51:33,CHU Bordeaux,academic
29e2f14d-aa9f-425f-8cc0-14eae6b813ef,pulmonology,2019-07-18 19:20:23,CHU Bordeaux,academic
5de9b14e-e4ff-48e6-94fe-bbf57c943b36,pulmonology,2019-07-16 12:06:16,New York University Hospital,network
bf8929ac-73cc-4794-ac06-bc8afe47e27f,pulmonology,2019-07-24 10:33:22,New York University Hospital,network
db17ab77-04a9-49b5-8014-da0809a49d9f,infectious diseases,2019-07-12 00:23:25,CHU Bordeaux,academic
767e871d-5af6-4f1e-b7d2-cfa41d7c3deb,pulmonology,2019-07-05 07:27:55,New York University Hospital,network
c2069412-8615-4138-9853-650b6904b368,pulmonology,2019-07-12 03:20:30,Lisbon University Hospital,community
6d680bb3-6cdb-45b1-98ac-829c0df548ea,oncology,2019-07-04 13:39:38,Miami Health Institute,network
8777386a-51a3-4280-8a5c-10c5f74ed783,oncology,2019-07-30 22:06:03,CHU Bordeaux,academic
1abda884-3ede-4120-8935-95e7c0bfdf79,infectious diseases,2019-07-22 00:38:08,New York University Hospital,network
c6a157b7-a30f-4d4a-bff4-4ca98f069125,pulmonology,2019-07-20 11:20:20,New York University Hospital,network
d9fc6e2c-738e-4475-8840-eea03aa4244b,pulmonology,2019-07-18 08:49:08,Lisbon University Hospital,community
6c46821b-d8ab-446c-8d1b-64d688fca525,oncology,2019-07-14 06:26:37,Miami Health Institute,network
567e6ff9-04a1-4834-b929-55c5b3176003,pulmonology,2019-07-21 11:17:41,CHU Bordeaux,academic
98756617-e885-41b5-b3c9-91acf4a4c242,infectious diseases,2019-07-20 05:46:03,New York University Hospital,network
9ae0b4d2-ea68-4c50-bae0-a74108cea246,oncology,2019-07-15 18:47:56,Lisbon University Hospital,community
5ffa7086-1785-4305-b946-eb02439d3974,pulmonology,2019-07-24 03:09:02,Lisbon University Hospital,community
b0f190ac-966d-460b-ad7b-76a59b702d11,pulmonology,2019-07-11 05:41:00,CHU Bordeaux,academic
5de4531a-69ad-490b-99d5-e3e8b141c916,pulmonology,2019-07-27 19:15:22,New York University Hospital,network
28333d46-4bca-4179-8441-1560565c62c8,oncology,2019-07-15 13:43:03,Miami Health Institute,network
7ca9b060-2106-41e0-a9b8-7f510c451f7f,infectious diseases,2019-07-10 21:53:37,New York University Hospital,network
4223c901-82ec-4537-a9bf-74b83fbeea2e,infectious diseases,2019-07-19 13:27:40,CHU Bordeaux,academic
7c12226a-8789-4632-a003-29ab4a96d25b,infectious diseases,2019-07-29 22:18:14,Miami Health Institute,network
578758b6-07b5-4b5d-a763-9ffb462f3311,pulmonology,2019-07-18 05:32:12,Lisbon University Hospital,community
3de10565-e0b1-4741-b0e9-f4aac9a06a09,infectious diseases,2019-07-10 23:59:04,Lisbon University Hospital,community
8303a77c-f4c0-4248-829f-07d1cf29cdde,pulmonology,2019-07-22 17:50:34,Lyon Medical Center,network
677c1e46-ac1d-4de6-89ab-d1a8ed8360d4,pulmonology,2019-07-15 02:24:20,CHU Bordeaux,academic
9f1c6a3c-233c-4d42-98ba-586aa7d118d6,oncology,2019-07-02 15:50:01,Lisbon University Hospital,community
1e8ff8fe-68a1-4777-9486-ece6354041d4,oncology,2019-07-14 18:52:17,CHU Bordeaux,academic
efd55897-35fe-4ad5-aef7-4e0d91aed81c,oncology,2019-07-24 05:07:02,Miami Health Institute,network
efcee992-eaea-42f3-b517-98760eb33567,oncology,2019-07-04 10:10:15,CHU Bordeaux,academic
6ab74685-99ac-4753-9340-4f6d2b12bbaf,oncology,2019-07-18 18:44:31,Lyon Medical Center,network
7db80663-0425-4f20-a356-50e5f250465f,oncology,2019-07-26 05:46:00,CHU Bordeaux,academic
b6d0e416-2fa1-4798-8059-87b6fab9e128,oncology,2019-07-18 01:12:52,CHU Bordeaux,academic
87d4d582-ae71-4888-8d14-82f86aaa157a,pulmonology,2019-07-04 15:05:07,Lisbon University Hospital,community
b7b03086-d56e-4950-8f78-dd4988e91a0a,infectious diseases,2019-07-06 14:14:03,CHU Bordeaux,academic
3d9d8c99-b87d-423a-b7bf-28d4d4e56c6c,pulmonology,2019-07-28 10:18:26,New York University Hospital,network
5aaec22c-9457-459b-9d04-b8ada2c4c4c4,pulmonology,2019-07-14 03:28:51,New York University Hospital,network
5f582f3a-82be-4586-ae2b-36f8e28e6e57,pulmonology,2019-07-02 09:32:48,Lyon Medical Center,network
773e15c7-8114-4835-b70b-8ec7efe77893,oncology,2019-07-13 10:58:58,Lyon Medical Center,network
7b70386e-1a7a-4296-a0e8-ef666229f87f,infectious diseases,2019-07-02 01:43:26,Lisbon University Hospital,community
6237b5c1-b67f-4583-a926-f5cd80f427cf,infectious diseases,2019-07-03 13:58:36,Lisbon University Hospital,community
8101500b-007d-4ab9-8dfd-f3332dd07631,oncology,2019-07-03 17:53:15,Miami Health Institute,network
4a64d421-bc4d-4fe0-8248-d7aae1cb97f3,oncology,2019-07-02 16:30:37,Lisbon University Hospital,community
e8fd38a0-5d75-40d1-92ed-5e67e8e22697,infectious diseases,2019-07-13 01:28:45,Miami Health Institute,network
14ad6cee-37e0-4916-af04-4f09268ae0e0,oncology,2019-07-24 14:21:45,Lisbon University Hospital,community
6045bb59-b287-4fcf-af07-a66647d3d55d,infectious diseases,2019-07-06 13:51:55,Lisbon University Hospital,community
143c9298-2f05-4420-8dc5-e27cb4e308e6,pulmonology,2019-07-18 08:48:30,CHU Bordeaux,academic
ef8c1cc0-7150-4654-8ea4-f71ae9051ea1,infectious diseases,2019-07-20 00:37:56,Lyon Medical Center,network
6c34d97c-d5a2-4485-9912-35159efa5d93,pulmonology,2019-07-08 20:22:00,Lyon Medical Center,network
cd1f7526-357b-4bd1-8241-4c886472a849,oncology,2019-07-07 23:10:29,New York University Hospital,network
7559ba71-a7a2-4e00-9015-12f07525bd41,oncology,2019-07-14 18:32:49,New York University Hospital,network
31250df7-45c6-4d61-80fa-e6d8e0761a11,oncology,2019-07-21 12:20:37,Lisbon University Hospital,community
af87fb50-e624-491f-89e5-aeb38e875059,pulmonology,2019-07-30 04:10:31,New York University Hospital,network
5a392ff9-3a2d-4384-84f2-e9744ea7f13a,pulmonology,2019-07-31 03:59:03,Miami Health Institute,network
7e9e3c38-cfa8-48e7-88ac-6ea0c12da439,pulmonology,2019-07-18 07:59:49,Lyon Medical Center,network
c856ecdc-e330-436f-a71a-f0b9c3f98cae,infectious diseases,2019-07-14 03:20:28,Lisbon University Hospital,community
cb71edca-770f-439b-82ee-8157eb99bb8b,oncology,2019-07-19 08:57:38,Lyon Medical Center,network
fc888385-e963-4d6a-a868-aee6b417e11c,oncology,2019-07-29 10:32:02,Lisbon University Hospital,community
e4923a46-3341-4506-a055-9419df2758d7,pulmonology,2019-07-26 22:26:58,Lyon Medical Center,network
1b4b1892-691a-4521-af23-d5ed16cf89c5,oncology,2019-07-20 23:41:28,Miami Health Institute,network
21e85a8b-7b1a-4866-a470-cab5acb95e77,oncology,2019-07-30 16:37:27,Lyon Medical Center,network
04c963e0-e6f4-41b5-a420-6d972950973e,infectious diseases,2019-07-18 15:55:56,Lyon Medical Center,network
1ea9c1d1-1119-48e0-8ab1-f449b137c33a,pulmonology,2019-07-26 19:21:37,CHU Bordeaux,academic
12714ed6-38ed-4b65-abfb-2adffa86ce93,infectious diseases,2019-07-26 19:29:59,Lisbon University Hospital,community
494de59d-c7d9-45a4-93cf-15a0b298585e,oncology,2019-07-20 10:52:43,Miami Health Institute,network
070857c4-bfce-4059-883a-63f0c6c3e8dc,oncology,2019-07-13 00:40:14,New York University Hospital,network
1cd83e81-685f-41f4-a761-77c8257fda36,pulmonology,2019-07-13 10:42:20,CHU Bordeaux,academic
25975985-ea53-432f-bfed-43d8d852dd8a,oncology,2019-07-07 00:01:19,Lyon Medical Center,network
83c1139c-4906-4fb0-97fe-534c66ea88e2,pulmonology,2019-07-15 03:14:44,Lyon Medical Center,network
25d52500-3f0b-4e91-b110-502d903490f0,infectious diseases,2019-07-17 13:25:09,CHU Bordeaux,academic
24c4a15f-0d45-4461-b7ce-4e119cec358a,infectious diseases,2019-07-15 06:49:52,Lyon Medical Center,network
c1f54377-38d5-4d80-a92a-072ea33f7c9f,pulmonology,2019-07-17 00:12:12,CHU Bordeaux,academic
c1c3a971-3b4d-4418-8f1a-8b3da96ecb27,infectious diseases,2019-07-02 23:24:13,Lyon Medical Center,network
8707a877-f061-4d4d-92dc-304ba15957da,pulmonology,2019-07-29 04:01:49,Miami Health Institute,network
797e9ed2-c6c1-46a2-ba7b-fcd82253d067,pulmonology,2019-07-01 06:49:11,Lisbon University Hospital,community
f9a26cbf-edf6-4470-b10a-1c69ba493cce,oncology,2019-07-14 16:10:07,Lyon Medical Center,network
25fafd4d-1e21-46c6-8e4e-d49534ebbee0,infectious diseases,2019-07-06 09:56:44,Lyon Medical Center,network
80f011f3-dcd4-46d8-865b-35f41844159e,oncology,2019-07-16 12:44:03,Lisbon University Hospital,community
b5946e54-82e5-4921-aacd-0a9a0c73c7d2,infectious diseases,2019-07-09 14:24:47,Lyon Medical Center,network
86234754-0072-4b04-aacc-470b1f67f9d4,infectious diseases,2019-07-21 07:23:19,Lisbon University Hospital,community
cc0cd408-f609-4e35-b704-5a7d5988181b,oncology,2019-07-25 09:05:01,Lisbon University Hospital,community
4e062fd5-75c8-42c9-8527-73a914127fa8,pulmonology,2019-07-22 13:25:03,Lisbon University Hospital,community
8021ed35-aa4f-469f-b176-b38599ce7c1b,infectious diseases,2019-07-24 15:40:06,Lyon Medical Center,network
6c050940-5904-4dea-b19e-6d125b63e281,infectious diseases,2019-07-21 05:06:49,Lisbon University Hospital,community
67ea6f33-2cf3-4f94-886f-f62e1e47b88f,oncology,2019-07-03 03:28:31,New York University Hospital,network
2ad914d0-b4f7-4873-a934-c931bc3e1abc,pulmonology,2019-07-19 15:59:27,Lyon Medical Center,network
045ceba8-f30f-4fd6-bb6e-94dfff568de9,oncology,2019-07-07 03:56:26,CHU Bordeaux,academic
e22b4583-a089-4e74-a0d8-d8d09973237e,oncology,2019-07-30 01:41:21,CHU Bordeaux,academic
604e384e-e668-4aa5-8b4a-fd5c9e1fe3b6,pulmonology,2019-07-11 08:12:48,Lyon Medical Center,network
1351353a-0c43-4034-ae8f-3daf552f091f,oncology,2019-07-07 14:32:58,Lisbon University Hospital,community
48056304-8c2f-43e0-ac89-513adbf9832a,pulmonology,2019-07-11 06:50:27,CHU Bordeaux,academic
a5774ea4-6f50-4f11-9a96-22bb6ffcc5bd,oncology,2019-07-09 10:32:59,New York University Hospital,network
1b48ae5e-3e94-4257-afcf-6827604259d6,pulmonology,2019-07-25 01:01:50,CHU Bordeaux,academic
087dad71-18d2-4ddd-aa2c-020c479f543b,oncology,2019-07-25 07:24:49,Lyon Medical Center,network
2ec5abd3-ea59-42cb-8c47-ea146e7b640f,oncology,2019-07-23 01:16:34,Miami Health Institute,network
a9a239e6-0c7b-4d9b-bd11-1a4b7616abf7,pulmonology,2019-07-30 22:48:28,Lyon Medical Center,network
c33ace7c-a4f4-4d0b-88ca-05eab56d9d53,oncology,2019-07-16 16:02:53,New York University Hospital,network
19262297-6a33-4e74-9884-7f6de958047d,infectious diseases,2019-07-21 02:49:49,Lyon Medical Center,network
ea5d4e26-5bf2-4c50-8d4a-768aae6b8fbc,pulmonology,2019-07-02 22:43:25,Lyon Medical Center,network
70f661df-2f83-4f86-997d-e2fc2f560f5b,oncology,2019-07-12 12:56:09,CHU Bordeaux,academic
abfe13cc-10ef-47f3-96e1-02b48643beb1,oncology,2019-07-17 00:37:46,Lyon Medical Center,network
6273e0c3-0b63-49d3-880d-4e5ae4ad327e,pulmonology,2019-07-08 08:01:40,Miami Health Institute,network
b15e0e90-4610-499c-9add-b44784d0fd21,oncology,2019-07-12 21:39:51,New York University Hospital,network
08788e4d-0707-4cd9-b409-586a09c390b7,infectious diseases,2019-07-11 04:04:47,Lisbon University Hospital,community
510f8434-2a02-42c1-8530-f3b39492e971,pulmonology,2019-07-06 23:04:23,CHU Bordeaux,academic
80248792-9563-4cec-9ab7-e9e89e255a86,infectious diseases,2019-07-04 11:57:01,CHU Bordeaux,academic
6f15487f-d2fc-437f-8a40-ec6b130329c9,pulmonology,2019-07-02 08:38:21,Lyon Medical Center,network
7fb49154-cffd-4483-9a61-da77110acbb1,infectious diseases,2019-07-01 14:40:20,New York University Hospital,network
7c64290d-d890-434e-844e-519c2962163e,infectious diseases,2019-07-16 12:02:05,CHU Bordeaux,academic
23a041e7-2f22-44d0-8508-4b8880169479,infectious diseases,2019-07-18 19:39:59,Lisbon University Hospital,community
f15ed25b-cc63-4476-b946-fd9080ea2c74,pulmonology,2019-07-27 17:00:56,Lyon Medical Center,network
f9a41918-5315-4a04-af72-250e1fb4d565,infectious diseases,2019-07-12 13:45:38,Miami Health Institute,network
389b50a1-0b80-4cfc-a898-2485f6ec6049,infectious diseases,2019-07-16 00:09:42,Lyon Medical Center,network
ed62c744-bff1-48fa-913f-44b565a3cf94,oncology,2019-07-17 11:08:20,Miami Health Institute,network
853bd265-8538-4b55-9a01-8fa76e41fa3d,pulmonology,2019-07-21 02:07:09,Miami Health Institute,network
